date,user_id,state,is_active_today,is_engaged_today,next_day_active,next_day_state
2025-12-01,u030,inactive,0,0,0,inactive
2025-12-02,u030,inactive,0,0,0,inactive
2025-12-03,u030,inactive,0,0,0,inactive
2025-12-04,u030,inactive,0,0,0,inactive
2025-12-05,u030,inactive,0,0,0,inactive
2025-12-06,u030,inactive,0,0,0,inactive
2025-12-07,u030,inactive,0,0,0,inactive
2025-12-08,u030,inactive,0,0,1,view_only
2025-12-09,u030,view_only,1,0,0,inactive
2025-12-10,u030,inactive,0,0,0,inactive
2025-12-11,u030,inactive,0,0,0,inactive
2025-12-12,u030,inactive,0,0,0,inactive
2025-12-13,u030,inactive,0,0,0,inactive
2025-12-14,u030,inactive,0,0,0,inactive
2025-12-15,u030,inactive,0,0,0,inactive
2025-12-16,u030,inactive,0,0,0,inactive
2025-12-17,u030,inactive,0,0,1,view_only
2025-12-18,u030,view_only,1,0,0,inactive
2025-12-19,u030,inactive,0,0,0,inactive
2025-12-20,u030,inactive,0,0,0,inactive
2025-12-01,u031,view_only,1,0,0,inactive
2025-12-02,u031,inactive,0,0,0,inactive
2025-12-03,u031,inactive,0,0,1,engaged
2025-12-04,u031,engaged,1,1,0,inactive
2025-12-05,u031,inactive,0,0,0,inactive
2025-12-06,u031,inactive,0,0,0,inactive
2025-12-07,u031,inactive,0,0,0,inactive
2025-12-08,u031,inactive,0,0,0,inactive
2025-12-09,u031,inactive,0,0,0,inactive
2025-12-10,u031,inactive,0,0,0,inactive
2025-12-11,u031,inactive,0,0,0,inactive
2025-12-12,u031,inactive,0,0,0,inactive
2025-12-13,u031,inactive,0,0,0,inactive
2025-12-14,u031,inactive,0,0,0,inactive
2025-12-15,u031,inactive,0,0,0,inactive
2025-12-16,u031,inactive,0,0,1,view_only
2025-12-17,u031,view_only,1,0,1,engaged
2025-12-18,u031,engaged,1,1,0,inactive
2025-12-19,u031,inactive,0,0,0,inactive
2025-12-20,u031,inactive,0,0,0,inactive
2025-12-01,u032,inactive,0,0,0,inactive
2025-12-02,u032,inactive,0,0,0,inactive
2025-12-03,u032,inactive,0,0,0,inactive
2025-12-04,u032,inactive,0,0,0,inactive
2025-12-05,u032,inactive,0,0,0,inactive
2025-12-06,u032,inactive,0,0,1,view_only
2025-12-07,u032,view_only,1,0,0,inactive
2025-12-08,u032,inactive,0,0,0,inactive
2025-12-09,u032,inactive,0,0,0,inactive
2025-12-10,u032,inactive,0,0,0,inactive
2025-12-11,u032,inactive,0,0,0,inactive
2025-12-12,u032,inactive,0,0,1,view_only
2025-12-13,u032,view_only,1,0,0,inactive
2025-12-14,u032,inactive,0,0,0,inactive
2025-12-15,u032,inactive,0,0,0,inactive
2025-12-16,u032,inactive,0,0,0,inactive
2025-12-17,u032,inactive,0,0,0,inactive
2025-12-18,u032,inactive,0,0,0,inactive
2025-12-19,u032,inactive,0,0,0,inactive
2025-12-20,u032,inactive,0,0,0,inactive
2025-12-01,u033,inactive,0,0,0,inactive
2025-12-02,u033,inactive,0,0,0,inactive
2025-12-03,u033,inactive,0,0,0,inactive
2025-12-04,u033,inactive,0,0,0,inactive
2025-12-05,u033,inactive,0,0,0,inactive
2025-12-06,u033,inactive,0,0,0,inactive
2025-12-07,u033,inactive,0,0,0,inactive
2025-12-08,u033,inactive,0,0,0,inactive
2025-12-09,u033,inactive,0,0,0,inactive
2025-12-10,u033,inactive,0,0,0,inactive
2025-12-11,u033,inactive,0,0,0,inactive
2025-12-12,u033,inactive,0,0,0,inactive
2025-12-13,u033,inactive,0,0,0,inactive
2025-12-14,u033,inactive,0,0,0,inactive
2025-12-15,u033,inactive,0,0,0,inactive
2025-12-16,u033,inactive,0,0,0,inactive
2025-12-17,u033,inactive,0,0,0,inactive
2025-12-18,u033,inactive,0,0,0,inactive
2025-12-19,u033,inactive,0,0,0,inactive
2025-12-20,u033,inactive,0,0,1,view_only
2025-12-01,u034,inactive,0,0,1,view_only
2025-12-02,u034,view_only,1,0,0,inactive
2025-12-03,u034,inactive,0,0,0,inactive
2025-12-04,u034,inactive,0,0,0,inactive
2025-12-05,u034,inactive,0,0,0,inactive
2025-12-06,u034,inactive,0,0,1,engaged
2025-12-07,u034,engaged,1,1,1,view_only
2025-12-08,u034,view_only,1,0,0,inactive
2025-12-09,u034,inactive,0,0,0,inactive
2025-12-10,u034,inactive,0,0,0,inactive
2025-12-11,u034,inactive,0,0,0,inactive
2025-12-12,u034,inactive,0,0,0,inactive
2025-12-13,u034,inactive,0,0,1,engaged
2025-12-14,u034,engaged,1,1,0,inactive
2025-12-15,u034,inactive,0,0,1,view_only
2025-12-16,u034,view_only,1,0,1,engaged
2025-12-17,u034,engaged,1,1,0,inactive
2025-12-18,u034,inactive,0,0,0,inactive
2025-12-19,u034,inactive,0,0,0,inactive
2025-12-20,u034,inactive,0,0,0,inactive
2025-12-01,u035,inactive,0,0,0,inactive
2025-12-02,u035,inactive,0,0,0,inactive
2025-12-03,u035,inactive,0,0,0,inactive
2025-12-04,u035,inactive,0,0,0,inactive
2025-12-05,u035,inactive,0,0,0,inactive
2025-12-06,u035,inactive,0,0,0,inactive
2025-12-07,u035,inactive,0,0,0,inactive
2025-12-08,u035,inactive,0,0,0,inactive
2025-12-09,u035,inactive,0,0,0,inactive
2025-12-10,u035,inactive,0,0,0,inactive
2025-12-11,u035,inactive,0,0,0,inactive
2025-12-12,u035,inactive,0,0,0,inactive
2025-12-13,u035,inactive,0,0,0,inactive
2025-12-14,u035,inactive,0,0,1,engaged
2025-12-15,u035,engaged,1,1,0,inactive
2025-12-16,u035,inactive,0,0,0,inactive
2025-12-17,u035,inactive,0,0,0,inactive
2025-12-18,u035,inactive,0,0,0,inactive
2025-12-19,u035,inactive,0,0,0,inactive
2025-12-20,u035,inactive,0,0,0,inactive
2025-12-01,u036,inactive,0,0,0,inactive
2025-12-02,u036,inactive,0,0,0,inactive
2025-12-03,u036,inactive,0,0,0,inactive
2025-12-04,u036,inactive,0,0,0,inactive
2025-12-05,u036,inactive,0,0,0,inactive
2025-12-06,u036,inactive,0,0,0,inactive
2025-12-07,u036,inactive,0,0,1,view_only
2025-12-08,u036,view_only,1,0,1,engaged
2025-12-09,u036,engaged,1,1,0,inactive
2025-12-10,u036,inactive,0,0,0,inactive
2025-12-11,u036,inactive,0,0,0,inactive
2025-12-12,u036,inactive,0,0,0,inactive
2025-12-13,u036,inactive,0,0,0,inactive
2025-12-14,u036,inactive,0,0,0,inactive
2025-12-15,u036,inactive,0,0,0,inactive
2025-12-16,u036,inactive,0,0,1,engaged
2025-12-17,u036,engaged,1,1,0,inactive
2025-12-18,u036,inactive,0,0,0,inactive
2025-12-19,u036,inactive,0,0,0,inactive
2025-12-20,u036,inactive,0,0,0,inactive
2025-12-01,u037,inactive,0,0,0,inactive
2025-12-02,u037,inactive,0,0,1,view_only
2025-12-03,u037,view_only,1,0,0,inactive
2025-12-04,u037,inactive,0,0,0,inactive
2025-12-05,u037,inactive,0,0,0,inactive
2025-12-06,u037,inactive,0,0,0,inactive
2025-12-07,u037,inactive,0,0,0,inactive
2025-12-08,u037,inactive,0,0,0,inactive
2025-12-09,u037,inactive,0,0,1,engaged
2025-12-10,u037,engaged,1,1,0,inactive
2025-12-11,u037,inactive,0,0,0,inactive
2025-12-12,u037,inactive,0,0,0,inactive
2025-12-13,u037,inactive,0,0,0,inactive
2025-12-14,u037,inactive,0,0,0,inactive
2025-12-15,u037,inactive,0,0,0,inactive
2025-12-16,u037,inactive,0,0,1,view_only
2025-12-17,u037,view_only,1,0,0,inactive
2025-12-18,u037,inactive,0,0,0,inactive
2025-12-19,u037,inactive,0,0,1,view_only
2025-12-20,u037,view_only,1,0,0,inactive
2025-12-01,u038,inactive,0,0,0,inactive
2025-12-02,u038,inactive,0,0,0,inactive
2025-12-03,u038,inactive,0,0,0,inactive
2025-12-04,u038,inactive,0,0,0,inactive
2025-12-05,u038,inactive,0,0,0,inactive
2025-12-06,u038,inactive,0,0,0,inactive
2025-12-07,u038,inactive,0,0,0,inactive
2025-12-08,u038,inactive,0,0,0,inactive
2025-12-09,u038,inactive,0,0,1,engaged
2025-12-10,u038,engaged,1,1,0,inactive
2025-12-11,u038,inactive,0,0,0,inactive
2025-12-12,u038,inactive,0,0,0,inactive
2025-12-13,u038,inactive,0,0,0,inactive
2025-12-14,u038,inactive,0,0,0,inactive
2025-12-15,u038,inactive,0,0,0,inactive
2025-12-16,u038,inactive,0,0,0,inactive
2025-12-17,u038,inactive,0,0,0,inactive
2025-12-18,u038,inactive,0,0,0,inactive
2025-12-19,u038,inactive,0,0,0,inactive
2025-12-20,u038,inactive,0,0,0,inactive
2025-12-01,u039,inactive,0,0,0,inactive
2025-12-02,u039,inactive,0,0,1,view_only
2025-12-03,u039,view_only,1,0,0,inactive
2025-12-04,u039,inactive,0,0,0,inactive
2025-12-05,u039,inactive,0,0,0,inactive
2025-12-06,u039,inactive,0,0,0,inactive
2025-12-07,u039,inactive,0,0,0,inactive
2025-12-08,u039,inactive,0,0,0,inactive
2025-12-09,u039,inactive,0,0,0,inactive
2025-12-10,u039,inactive,0,0,0,inactive
2025-12-11,u039,inactive,0,0,1,engaged
2025-12-12,u039,engaged,1,1,0,inactive
2025-12-13,u039,inactive,0,0,0,inactive
2025-12-14,u039,inactive,0,0,0,inactive
2025-12-15,u039,inactive,0,0,0,inactive
2025-12-16,u039,inactive,0,0,0,inactive
2025-12-17,u039,inactive,0,0,0,inactive
2025-12-18,u039,inactive,0,0,0,inactive
2025-12-19,u039,inactive,0,0,0,inactive
2025-12-20,u039,inactive,0,0,0,inactive
2025-12-01,u040,inactive,0,0,0,inactive
2025-12-02,u040,inactive,0,0,0,inactive
2025-12-03,u040,inactive,0,0,1,view_only
2025-12-04,u040,view_only,1,0,1,engaged
2025-12-05,u040,engaged,1,1,0,inactive
2025-12-06,u040,inactive,0,0,0,inactive
2025-12-07,u040,inactive,0,0,0,inactive
2025-12-08,u040,inactive,0,0,0,inactive
2025-12-09,u040,inactive,0,0,0,inactive
2025-12-10,u040,inactive,0,0,0,inactive
2025-12-11,u040,inactive,0,0,0,inactive
2025-12-12,u040,inactive,0,0,0,inactive
2025-12-13,u040,inactive,0,0,0,inactive
2025-12-14,u040,inactive,0,0,0,inactive
2025-12-15,u040,inactive,0,0,0,inactive
2025-12-16,u040,inactive,0,0,0,inactive
2025-12-17,u040,inactive,0,0,0,inactive
2025-12-18,u040,inactive,0,0,0,inactive
2025-12-19,u040,inactive,0,0,0,inactive
2025-12-20,u040,inactive,0,0,0,inactive
2025-12-01,u041,inactive,0,0,0,inactive
2025-12-02,u041,inactive,0,0,0,inactive
2025-12-03,u041,inactive,0,0,1,view_only
2025-12-04,u041,view_only,1,0,0,inactive
2025-12-05,u041,inactive,0,0,0,inactive
2025-12-06,u041,inactive,0,0,1,engaged
2025-12-07,u041,engaged,1,1,0,inactive
2025-12-08,u041,inactive,0,0,0,inactive
2025-12-09,u041,inactive,0,0,0,inactive
2025-12-10,u041,inactive,0,0,0,inactive
2025-12-11,u041,inactive,0,0,0,inactive
2025-12-12,u041,inactive,0,0,0,inactive
2025-12-13,u041,inactive,0,0,0,inactive
2025-12-14,u041,inactive,0,0,0,inactive
2025-12-15,u041,inactive,0,0,0,inactive
2025-12-16,u041,inactive,0,0,0,inactive
2025-12-17,u041,inactive,0,0,0,inactive
2025-12-18,u041,inactive,0,0,0,inactive
2025-12-19,u041,inactive,0,0,0,inactive
2025-12-20,u041,inactive,0,0,1,engaged
2025-12-01,u042,inactive,0,0,1,engaged
2025-12-02,u042,engaged,1,1,0,inactive
2025-12-03,u042,inactive,0,0,0,inactive
2025-12-04,u042,inactive,0,0,0,inactive
2025-12-05,u042,inactive,0,0,0,inactive
2025-12-06,u042,inactive,0,0,0,inactive
2025-12-07,u042,inactive,0,0,0,inactive
2025-12-08,u042,inactive,0,0,0,inactive
2025-12-09,u042,inactive,0,0,1,view_only
2025-12-10,u042,view_only,1,0,0,inactive
2025-12-11,u042,inactive,0,0,1,engaged
2025-12-12,u042,engaged,1,1,0,inactive
2025-12-13,u042,inactive,0,0,0,inactive
2025-12-14,u042,inactive,0,0,0,inactive
2025-12-15,u042,inactive,0,0,0,inactive
2025-12-16,u042,inactive,0,0,0,inactive
2025-12-17,u042,inactive,0,0,0,inactive
2025-12-18,u042,inactive,0,0,1,view_only
2025-12-19,u042,view_only,1,0,0,inactive
2025-12-20,u042,inactive,0,0,0,inactive
2025-12-01,u043,inactive,0,0,0,inactive
2025-12-02,u043,inactive,0,0,0,inactive
2025-12-03,u043,inactive,0,0,0,inactive
2025-12-04,u043,inactive,0,0,0,inactive
2025-12-05,u043,inactive,0,0,0,inactive
2025-12-06,u043,inactive,0,0,0,inactive
2025-12-07,u043,inactive,0,0,0,inactive
2025-12-08,u043,inactive,0,0,0,inactive
2025-12-09,u043,inactive,0,0,0,inactive
2025-12-10,u043,inactive,0,0,0,inactive
2025-12-11,u043,inactive,0,0,0,inactive
2025-12-12,u043,inactive,0,0,0,inactive
2025-12-13,u043,inactive,0,0,0,inactive
2025-12-14,u043,inactive,0,0,0,inactive
2025-12-15,u043,inactive,0,0,0,inactive
2025-12-16,u043,inactive,0,0,0,inactive
2025-12-17,u043,inactive,0,0,0,inactive
2025-12-18,u043,inactive,0,0,1,engaged
2025-12-19,u043,engaged,1,1,1,view_only
2025-12-20,u043,view_only,1,0,0,inactive
2025-12-01,u044,inactive,0,0,0,inactive
2025-12-02,u044,inactive,0,0,0,inactive
2025-12-03,u044,inactive,0,0,0,inactive
2025-12-04,u044,inactive,0,0,0,inactive
2025-12-05,u044,inactive,0,0,0,inactive
2025-12-06,u044,inactive,0,0,0,inactive
2025-12-07,u044,inactive,0,0,0,inactive
2025-12-08,u044,inactive,0,0,0,inactive
2025-12-09,u044,inactive,0,0,0,inactive
2025-12-10,u044,inactive,0,0,0,inactive
2025-12-11,u044,inactive,0,0,1,engaged
2025-12-12,u044,engaged,1,1,0,inactive
2025-12-13,u044,inactive,0,0,0,inactive
2025-12-14,u044,inactive,0,0,0,inactive
2025-12-15,u044,inactive,0,0,0,inactive
2025-12-16,u044,inactive,0,0,0,inactive
2025-12-17,u044,inactive,0,0,0,inactive
2025-12-18,u044,inactive,0,0,0,inactive
2025-12-19,u044,inactive,0,0,1,engaged
2025-12-20,u044,engaged,1,1,0,inactive
2025-12-01,u045,inactive,0,0,0,inactive
2025-12-02,u045,inactive,0,0,0,inactive
2025-12-03,u045,inactive,0,0,0,inactive
2025-12-04,u045,inactive,0,0,0,inactive
2025-12-05,u045,inactive,0,0,0,inactive
2025-12-06,u045,inactive,0,0,0,inactive
2025-12-07,u045,inactive,0,0,1,view_only
2025-12-08,u045,view_only,1,0,0,inactive
2025-12-09,u045,inactive,0,0,0,inactive
2025-12-10,u045,inactive,0,0,1,view_only
2025-12-11,u045,view_only,1,0,0,inactive
2025-12-12,u045,inactive,0,0,0,inactive
2025-12-13,u045,inactive,0,0,0,inactive
2025-12-14,u045,inactive,0,0,0,inactive
2025-12-15,u045,inactive,0,0,0,inactive
2025-12-16,u045,inactive,0,0,0,inactive
2025-12-17,u045,inactive,0,0,0,inactive
2025-12-18,u045,inactive,0,0,0,inactive
2025-12-19,u045,inactive,0,0,0,inactive
2025-12-20,u045,inactive,0,0,0,inactive
2025-12-01,u046,inactive,0,0,0,inactive
2025-12-02,u046,inactive,0,0,0,inactive
2025-12-03,u046,inactive,0,0,0,inactive
2025-12-04,u046,inactive,0,0,1,view_only
2025-12-05,u046,view_only,1,0,0,inactive
2025-12-06,u046,inactive,0,0,0,inactive
2025-12-07,u046,inactive,0,0,0,inactive
2025-12-08,u046,inactive,0,0,0,inactive
2025-12-09,u046,inactive,0,0,0,inactive
2025-12-10,u046,inactive,0,0,0,inactive
2025-12-11,u046,inactive,0,0,0,inactive
2025-12-12,u046,inactive,0,0,0,inactive
2025-12-13,u046,inactive,0,0,0,inactive
2025-12-14,u046,inactive,0,0,1,view_only
2025-12-15,u046,view_only,1,0,0,inactive
2025-12-16,u046,inactive,0,0,1,engaged
2025-12-17,u046,engaged,1,1,0,inactive
2025-12-18,u046,inactive,0,0,0,inactive
2025-12-19,u046,inactive,0,0,1,engaged
2025-12-20,u046,engaged,1,1,1,engaged
2025-12-01,u047,engaged,1,1,0,inactive
2025-12-02,u047,inactive,0,0,0,inactive
2025-12-03,u047,inactive,0,0,0,inactive
2025-12-04,u047,inactive,0,0,0,inactive
2025-12-05,u047,inactive,0,0,0,inactive
2025-12-06,u047,inactive,0,0,0,inactive
2025-12-07,u047,inactive,0,0,0,inactive
2025-12-08,u047,inactive,0,0,0,inactive
2025-12-09,u047,inactive,0,0,0,inactive
2025-12-10,u047,inactive,0,0,0,inactive
2025-12-11,u047,inactive,0,0,1,engaged
2025-12-12,u047,engaged,1,1,1,engaged
2025-12-13,u047,engaged,1,1,0,inactive
2025-12-14,u047,inactive,0,0,0,inactive
2025-12-15,u047,inactive,0,0,0,inactive
2025-12-16,u047,inactive,0,0,0,inactive
2025-12-17,u047,inactive,0,0,0,inactive
2025-12-18,u047,inactive,0,0,0,inactive
2025-12-19,u047,inactive,0,0,0,inactive
2025-12-20,u047,inactive,0,0,0,inactive
2025-12-01,u048,inactive,0,0,0,inactive
2025-12-02,u048,inactive,0,0,0,inactive
2025-12-03,u048,inactive,0,0,0,inactive
2025-12-04,u048,inactive,0,0,0,inactive
2025-12-05,u048,inactive,0,0,0,inactive
2025-12-06,u048,inactive,0,0,0,inactive
2025-12-07,u048,inactive,0,0,0,inactive
2025-12-08,u048,inactive,0,0,0,inactive
2025-12-09,u048,inactive,0,0,0,inactive
2025-12-10,u048,inactive,0,0,0,inactive
2025-12-11,u048,inactive,0,0,1,engaged
2025-12-12,u048,engaged,1,1,0,inactive
2025-12-13,u048,inactive,0,0,0,inactive
2025-12-14,u048,inactive,0,0,0,inactive
2025-12-15,u048,inactive,0,0,0,inactive
2025-12-16,u048,inactive,0,0,0,inactive
2025-12-17,u048,inactive,0,0,0,inactive
2025-12-18,u048,inactive,0,0,0,inactive
2025-12-19,u048,inactive,0,0,0,inactive
2025-12-20,u048,inactive,0,0,0,inactive
2025-12-01,u049,inactive,0,0,0,inactive
2025-12-02,u049,inactive,0,0,0,inactive
2025-12-03,u049,inactive,0,0,0,inactive
2025-12-04,u049,inactive,0,0,0,inactive
2025-12-05,u049,inactive,0,0,0,inactive
2025-12-06,u049,inactive,0,0,0,inactive
2025-12-07,u049,inactive,0,0,0,inactive
2025-12-08,u049,inactive,0,0,0,inactive
2025-12-09,u049,inactive,0,0,0,inactive
2025-12-10,u049,inactive,0,0,0,inactive
2025-12-11,u049,inactive,0,0,0,inactive
2025-12-12,u049,inactive,0,0,0,inactive
2025-12-13,u049,inactive,0,0,0,inactive
2025-12-14,u049,inactive,0,0,0,inactive
2025-12-15,u049,inactive,0,0,0,inactive
2025-12-16,u049,inactive,0,0,1,engaged
2025-12-17,u049,engaged,1,1,0,inactive
2025-12-18,u049,inactive,0,0,0,inactive
2025-12-19,u049,inactive,0,0,0,inactive
2025-12-20,u049,inactive,0,0,0,inactive
2025-12-01,u050,inactive,0,0,0,inactive
2025-12-02,u050,inactive,0,0,1,view_only
2025-12-03,u050,view_only,1,0,0,inactive
2025-12-04,u050,inactive,0,0,0,inactive
2025-12-05,u050,inactive,0,0,0,inactive
2025-12-06,u050,inactive,0,0,0,inactive
2025-12-07,u050,inactive,0,0,0,inactive
2025-12-08,u050,inactive,0,0,0,inactive
2025-12-09,u050,inactive,0,0,0,inactive
2025-12-10,u050,inactive,0,0,0,inactive
2025-12-11,u050,inactive,0,0,0,inactive
2025-12-12,u050,inactive,0,0,1,engaged
2025-12-13,u050,engaged,1,1,0,inactive
2025-12-14,u050,inactive,0,0,0,inactive
2025-12-15,u050,inactive,0,0,0,inactive
2025-12-16,u050,inactive,0,0,0,inactive
2025-12-17,u050,inactive,0,0,0,inactive
2025-12-18,u050,inactive,0,0,0,inactive
2025-12-19,u050,inactive,0,0,0,inactive
2025-12-20,u050,inactive,0,0,1,view_only
2025-12-01,u051,inactive,0,0,0,inactive
2025-12-02,u051,inactive,0,0,0,inactive
2025-12-03,u051,inactive,0,0,0,inactive
2025-12-04,u051,inactive,0,0,1,engaged
2025-12-05,u051,engaged,1,1,0,inactive
2025-12-06,u051,inactive,0,0,1,view_only
2025-12-07,u051,view_only,1,0,0,inactive
2025-12-08,u051,inactive,0,0,0,inactive
2025-12-09,u051,inactive,0,0,1,view_only
2025-12-10,u051,view_only,1,0,0,inactive
2025-12-11,u051,inactive,0,0,0,inactive
2025-12-12,u051,inactive,0,0,0,inactive
2025-12-13,u051,inactive,0,0,0,inactive
2025-12-14,u051,inactive,0,0,0,inactive
2025-12-15,u051,inactive,0,0,0,inactive
2025-12-16,u051,inactive,0,0,0,inactive
2025-12-17,u051,inactive,0,0,0,inactive
2025-12-18,u051,inactive,0,0,0,inactive
2025-12-19,u051,inactive,0,0,0,inactive
2025-12-20,u051,inactive,0,0,1,view_only
2025-12-01,u052,inactive,0,0,0,inactive
2025-12-02,u052,inactive,0,0,0,inactive
2025-12-03,u052,inactive,0,0,0,inactive
2025-12-04,u052,inactive,0,0,0,inactive
2025-12-05,u052,inactive,0,0,0,inactive
2025-12-06,u052,inactive,0,0,1,engaged
2025-12-07,u052,engaged,1,1,0,inactive
2025-12-08,u052,inactive,0,0,0,inactive
2025-12-09,u052,inactive,0,0,0,inactive
2025-12-10,u052,inactive,0,0,0,inactive
2025-12-11,u052,inactive,0,0,1,engaged
2025-12-12,u052,engaged,1,1,0,inactive
2025-12-13,u052,inactive,0,0,0,inactive
2025-12-14,u052,inactive,0,0,0,inactive
2025-12-15,u052,inactive,0,0,0,inactive
2025-12-16,u052,inactive,0,0,0,inactive
2025-12-17,u052,inactive,0,0,0,inactive
2025-12-18,u052,inactive,0,0,0,inactive
2025-12-19,u052,inactive,0,0,0,inactive
2025-12-20,u052,inactive,0,0,0,inactive
2025-12-01,u053,inactive,0,0,0,inactive
2025-12-02,u053,inactive,0,0,0,inactive
2025-12-03,u053,inactive,0,0,0,inactive
2025-12-04,u053,inactive,0,0,0,inactive
2025-12-05,u053,inactive,0,0,0,inactive
2025-12-06,u053,inactive,0,0,0,inactive
2025-12-07,u053,inactive,0,0,0,inactive
2025-12-08,u053,inactive,0,0,1,engaged
2025-12-09,u053,engaged,1,1,0,inactive
2025-12-10,u053,inactive,0,0,0,inactive
2025-12-11,u053,inactive,0,0,0,inactive
2025-12-12,u053,inactive,0,0,0,inactive
2025-12-13,u053,inactive,0,0,0,inactive
2025-12-14,u053,inactive,0,0,0,inactive
2025-12-15,u053,inactive,0,0,0,inactive
2025-12-16,u053,inactive,0,0,0,inactive
2025-12-17,u053,inactive,0,0,0,inactive
2025-12-18,u053,inactive,0,0,0,inactive
2025-12-19,u053,inactive,0,0,0,inactive
2025-12-20,u053,inactive,0,0,0,inactive
2025-12-01,u054,inactive,0,0,1,engaged
2025-12-02,u054,engaged,1,1,0,inactive
2025-12-03,u054,inactive,0,0,0,inactive
2025-12-04,u054,inactive,0,0,1,engaged
2025-12-05,u054,engaged,1,1,0,inactive
2025-12-06,u054,inactive,0,0,0,inactive
2025-12-07,u054,inactive,0,0,0,inactive
2025-12-08,u054,inactive,0,0,0,inactive
2025-12-09,u054,inactive,0,0,1,engaged
2025-12-10,u054,engaged,1,1,0,inactive
2025-12-11,u054,inactive,0,0,0,inactive
2025-12-12,u054,inactive,0,0,0,inactive
2025-12-13,u054,inactive,0,0,1,view_only
2025-12-14,u054,view_only,1,0,0,inactive
2025-12-15,u054,inactive,0,0,0,inactive
2025-12-16,u054,inactive,0,0,0,inactive
2025-12-17,u054,inactive,0,0,0,inactive
2025-12-18,u054,inactive,0,0,0,inactive
2025-12-19,u054,inactive,0,0,0,inactive
2025-12-20,u054,inactive,0,0,1,view_only
2025-12-01,u055,inactive,0,0,0,inactive
2025-12-02,u055,inactive,0,0,0,inactive
2025-12-03,u055,inactive,0,0,0,inactive
2025-12-04,u055,inactive,0,0,0,inactive
2025-12-05,u055,inactive,0,0,0,inactive
2025-12-06,u055,inactive,0,0,0,inactive
2025-12-07,u055,inactive,0,0,0,inactive
2025-12-08,u055,inactive,0,0,0,inactive
2025-12-09,u055,inactive,0,0,0,inactive
2025-12-10,u055,inactive,0,0,1,engaged
2025-12-11,u055,engaged,1,1,0,inactive
2025-12-12,u055,inactive,0,0,0,inactive
2025-12-13,u055,inactive,0,0,1,engaged
2025-12-14,u055,engaged,1,1,0,inactive
2025-12-15,u055,inactive,0,0,0,inactive
2025-12-16,u055,inactive,0,0,0,inactive
2025-12-17,u055,inactive,0,0,0,inactive
2025-12-18,u055,inactive,0,0,0,inactive
2025-12-19,u055,inactive,0,0,0,inactive
2025-12-20,u055,inactive,0,0,0,inactive
2025-12-01,u056,inactive,0,0,0,inactive
2025-12-02,u056,inactive,0,0,0,inactive
2025-12-03,u056,inactive,0,0,0,inactive
2025-12-04,u056,inactive,0,0,0,inactive
2025-12-05,u056,inactive,0,0,0,inactive
2025-12-06,u056,inactive,0,0,1,view_only
2025-12-07,u056,view_only,1,0,0,inactive
2025-12-08,u056,inactive,0,0,0,inactive
2025-12-09,u056,inactive,0,0,0,inactive
2025-12-10,u056,inactive,0,0,0,inactive
2025-12-11,u056,inactive,0,0,0,inactive
2025-12-12,u056,inactive,0,0,0,inactive
2025-12-13,u056,inactive,0,0,0,inactive
2025-12-14,u056,inactive,0,0,0,inactive
2025-12-15,u056,inactive,0,0,0,inactive
2025-12-16,u056,inactive,0,0,0,inactive
2025-12-17,u056,inactive,0,0,0,inactive
2025-12-18,u056,inactive,0,0,1,view_only
2025-12-19,u056,view_only,1,0,0,inactive
2025-12-20,u056,inactive,0,0,0,inactive
2025-12-01,u057,inactive,0,0,0,inactive
2025-12-02,u057,inactive,0,0,0,inactive
2025-12-03,u057,inactive,0,0,0,inactive
2025-12-04,u057,inactive,0,0,0,inactive
2025-12-05,u057,inactive,0,0,0,inactive
2025-12-06,u057,inactive,0,0,0,inactive
2025-12-07,u057,inactive,0,0,0,inactive
2025-12-08,u057,inactive,0,0,0,inactive
2025-12-09,u057,inactive,0,0,0,inactive
2025-12-10,u057,inactive,0,0,1,view_only
2025-12-11,u057,view_only,1,0,0,inactive
2025-12-12,u057,inactive,0,0,0,inactive
2025-12-13,u057,inactive,0,0,0,inactive
2025-12-14,u057,inactive,0,0,0,inactive
2025-12-15,u057,inactive,0,0,0,inactive
2025-12-16,u057,inactive,0,0,0,inactive
2025-12-17,u057,inactive,0,0,0,inactive
2025-12-18,u057,inactive,0,0,0,inactive
2025-12-19,u057,inactive,0,0,0,inactive
2025-12-20,u057,inactive,0,0,0,inactive
2025-12-01,u058,inactive,0,0,0,inactive
2025-12-02,u058,inactive,0,0,0,inactive
2025-12-03,u058,inactive,0,0,0,inactive
2025-12-04,u058,inactive,0,0,0,inactive
2025-12-05,u058,inactive,0,0,0,inactive
2025-12-06,u058,inactive,0,0,0,inactive
2025-12-07,u058,inactive,0,0,0,inactive
2025-12-08,u058,inactive,0,0,0,inactive
2025-12-09,u058,inactive,0,0,0,inactive
2025-12-10,u058,inactive,0,0,1,view_only
2025-12-11,u058,view_only,1,0,0,inactive
2025-12-12,u058,inactive,0,0,0,inactive
2025-12-13,u058,inactive,0,0,0,inactive
2025-12-14,u058,inactive,0,0,0,inactive
2025-12-15,u058,inactive,0,0,0,inactive
2025-12-16,u058,inactive,0,0,0,inactive
2025-12-17,u058,inactive,0,0,0,inactive
2025-12-18,u058,inactive,0,0,0,inactive
2025-12-19,u058,inactive,0,0,1,engaged
2025-12-20,u058,engaged,1,1,1,engaged
2025-12-01,u059,inactive,0,0,0,inactive
