event_date,base_users,retained_users,d1_retention
2013-07-05,24,4,0.16666666666666666
2013-07-06,10,5,0.5
2013-07-07,19,9,0.47368421052631576
2013-07-08,33,9,0.2727272727272727
2013-07-09,23,7,0.30434782608695654
2013-07-10,26,8,0.3076923076923077
2013-07-11,24,8,0.3333333333333333
2013-07-12,20,2,0.1
2013-07-13,12,4,0.3333333333333333
2013-07-14,20,8,0.4
2013-07-15,32,12,0.375
2013-07-16,32,11,0.34375
2013-07-17,24,10,0.4166666666666667
2013-07-18,33,12,0.36363636363636365
2013-07-19,28,8,0.2857142857142857
2013-07-20,21,5,0.23809523809523808
2013-07-21,18,9,0.5
2013-07-22,35,14,0.4
2013-07-23,31,9,0.2903225806451613
2013-07-24,25,5,0.2
2013-07-25,31,11,0.3548387096774194
2013-07-26,20,5,0.25
2013-07-27,15,0,0.0
2013-07-28,17,6,0.35294117647058826
2013-07-29,32,11,0.34375
2013-07-30,32,9,0.28125
2013-07-31,39,10,0.2564102564102564
2013-08-01,30,8,0.26666666666666666
2013-08-02,16,6,0.375
2013-08-03,19,7,0.3684210526315789
2013-08-04,25,8,0.32
2013-08-05,23,7,0.30434782608695654
2013-08-06,27,7,0.25925925925925924
2013-08-07,23,8,0.34782608695652173
2013-08-08,22,9,0.4090909090909091
2013-08-09,30,10,0.3333333333333333
2013-08-10,20,7,0.35
2013-08-11,26,12,0.46153846153846156
2013-08-12,29,12,0.41379310344827586
2013-08-13,28,9,0.32142857142857145
2013-08-14,34,5,0.14705882352941177
2013-08-15,28,6,0.21428571428571427
2013-08-16,35,6,0.17142857142857143
2013-08-17,18,5,0.2777777777777778
2013-08-18,28,12,0.42857142857142855
2013-08-19,38,22,0.5789473684210527
2013-08-20,38,13,0.34210526315789475
2013-08-21,21,7,0.3333333333333333
2013-08-22,32,12,0.375
2013-08-23,36,6,0.16666666666666666
2013-08-24,13,5,0.38461538461538464
2013-08-25,16,8,0.5
2013-08-26,22,6,0.2727272727272727
2013-08-27,17,9,0.5294117647058824
2013-08-28,27,9,0.3333333333333333
2013-08-29,19,5,0.2631578947368421
2013-08-30,21,4,0.19047619047619047
2013-08-31,18,6,0.3333333333333333
2013-09-01,18,11,0.6111111111111112
2013-09-02,44,18,0.4090909090909091
2013-09-03,43,11,0.2558139534883721
2013-09-04,24,9,0.375
2013-09-05,20,7,0.35
2013-09-06,22,4,0.18181818181818182
2013-09-07,14,8,0.5714285714285714
2013-09-08,29,10,0.3448275862068966
2013-09-09,27,13,0.48148148148148145
2013-09-10,38,14,0.3684210526315789
2013-09-11,32,13,0.40625
2013-09-12,30,12,0.4
2013-09-13,31,6,0.1935483870967742
2013-09-14,14,4,0.2857142857142857
2013-09-15,9,5,0.5555555555555556
2013-09-16,26,11,0.4230769230769231
2013-09-17,33,11,0.3333333333333333
2013-09-18,30,9,0.3
2013-09-19,25,8,0.32
2013-09-20,25,1,0.04
2013-09-21,7,0,0.0
2013-09-22,20,8,0.4
2013-09-23,29,13,0.4482758620689655
2013-09-24,32,12,0.375
2013-09-25,26,12,0.46153846153846156
2013-09-26,31,13,0.41935483870967744
2013-09-27,42,7,0.16666666666666666
2013-09-28,23,4,0.17391304347826086
2013-09-29,20,7,0.35
2013-09-30,28,10,0.35714285714285715
2013-10-01,26,10,0.38461538461538464
2013-10-02,44,9,0.20454545454545456
2013-10-03,28,7,0.25
2013-10-04,24,7,0.2916666666666667
2013-10-05,17,7,0.4117647058823529
2013-10-06,23,14,0.6086956521739131
2013-10-07,31,13,0.41935483870967744
2013-10-08,35,13,0.37142857142857144
2013-10-09,33,11,0.3333333333333333
2013-10-10,30,7,0.23333333333333334
2013-10-11,21,4,0.19047619047619047
2013-10-12,18,2,0.1111111111111111
2013-10-13,6,2,0.3333333333333333
2013-10-14,19,7,0.3684210526315789
2013-10-15,30,12,0.4
2013-10-16,28,8,0.2857142857142857
2013-10-17,18,8,0.4444444444444444
2013-10-18,19,4,0.21052631578947367
2013-10-19,12,5,0.4166666666666667
2013-10-20,21,10,0.47619047619047616
2013-10-21,31,13,0.41935483870967744
2013-10-22,40,8,0.2
2013-10-23,18,9,0.5
2013-10-24,24,7,0.2916666666666667
2013-10-25,23,7,0.30434782608695654
2013-10-26,15,5,0.3333333333333333
2013-10-27,15,7,0.4666666666666667
2013-10-28,23,8,0.34782608695652173
2013-10-29,18,5,0.2777777777777778
2013-10-30,24,11,0.4583333333333333
2013-10-31,24,7,0.2916666666666667
2013-11-01,23,5,0.21739130434782608
2013-11-02,14,8,0.5714285714285714
2013-11-03,17,5,0.29411764705882354
2013-11-04,28,7,0.25
2013-11-05,27,8,0.2962962962962963
2013-11-06,25,7,0.28
2013-11-07,22,7,0.3181818181818182
2013-11-08,23,6,0.2608695652173913
2013-11-09,14,4,0.2857142857142857
2013-11-10,12,4,0.3333333333333333
2013-11-11,32,6,0.1875
2013-11-12,21,5,0.23809523809523808
2013-11-13,26,4,0.15384615384615385
2013-11-14,24,5,0.20833333333333334
2013-11-15,25,3,0.12
2013-11-16,9,4,0.4444444444444444
2013-11-17,21,3,0.14285714285714285
2013-11-18,23,11,0.4782608695652174
2013-11-19,31,9,0.2903225806451613
2013-11-20,21,11,0.5238095238095238
2013-11-21,34,8,0.23529411764705882
2013-11-22,21,3,0.14285714285714285
2013-11-23,14,7,0.5
2013-11-24,19,9,0.47368421052631576
2013-11-25,29,12,0.41379310344827586
2013-11-26,30,13,0.43333333333333335
2013-11-27,25,8,0.32
2013-11-28,29,10,0.3448275862068966
2013-11-29,21,5,0.23809523809523808
2013-11-30,12,3,0.25
2013-12-01,13,7,0.5384615384615384
2013-12-02,28,7,0.25
2013-12-03,18,9,0.5
2013-12-04,27,8,0.2962962962962963
2013-12-05,30,13,0.43333333333333335
2013-12-06,37,11,0.2972972972972973
2013-12-07,20,9,0.45
2013-12-08,18,7,0.3888888888888889
2013-12-09,18,7,0.3888888888888889
2013-12-10,30,8,0.26666666666666666
2013-12-11,34,7,0.20588235294117646
2013-12-12,25,7,0.28
2013-12-13,20,4,0.2
2013-12-14,16,6,0.375
2013-12-15,24,14,0.5833333333333334
2013-12-16,38,14,0.3684210526315789
2013-12-17,41,14,0.34146341463414637
2013-12-18,37,10,0.2702702702702703
2013-12-19,32,6,0.1875
2013-12-20,18,4,0.2222222222222222
2013-12-21,12,5,0.4166666666666667
2013-12-22,16,6,0.375
2013-12-23,27,7,0.25925925925925924
2013-12-24,17,10,0.5882352941176471
2013-12-25,25,11,0.44
2013-12-26,26,11,0.4230769230769231
2013-12-27,33,14,0.42424242424242425
2013-12-28,33,12,0.36363636363636365
2013-12-29,27,12,0.4444444444444444
2013-12-30,39,8,0.20512820512820512
2013-12-31,19,2,0.10526315789473684
2014-01-01,19,4,0.21052631578947367
2014-01-02,28,10,0.35714285714285715
2014-01-03,23,8,0.34782608695652173
2014-01-04,21,5,0.23809523809523808
2014-01-05,20,11,0.55
2014-01-06,31,9,0.2903225806451613
2014-01-07,36,12,0.3333333333333333
2014-01-08,26,13,0.5
2014-01-09,35,8,0.22857142857142856
2014-01-10,15,8,0.5333333333333333
2014-01-11,21,6,0.2857142857142857
2014-01-12,22,7,0.3181818181818182
2014-01-13,32,11,0.34375
2014-01-14,34,13,0.38235294117647056
2014-01-15,32,12,0.375
2014-01-16,31,12,0.3870967741935484
2014-01-17,25,6,0.24
2014-01-18,24,9,0.375
2014-01-19,22,11,0.5
2014-01-20,51,15,0.29411764705882354
2014-01-21,41,15,0.36585365853658536
2014-01-22,35,14,0.4
2014-01-23,32,16,0.5
2014-01-24,31,9,0.2903225806451613
2014-01-25,21,10,0.47619047619047616
2014-01-26,27,8,0.2962962962962963
2014-01-27,31,14,0.45161290322580644
2014-01-28,38,7,0.18421052631578946
2014-01-29,21,8,0.38095238095238093
2014-01-30,28,9,0.32142857142857145
2014-01-31,34,10,0.29411764705882354
2014-02-01,18,6,0.3333333333333333
2014-02-02,21,7,0.3333333333333333
2014-02-03,34,12,0.35294117647058826
2014-02-04,34,11,0.3235294117647059
2014-02-05,38,11,0.2894736842105263
2014-02-06,30,9,0.3
2014-02-07,37,9,0.24324324324324326
2014-02-08,33,7,0.21212121212121213
2014-02-09,23,3,0.13043478260869565
2014-02-10,22,9,0.4090909090909091
2014-02-11,34,8,0.23529411764705882
2014-02-12,23,8,0.34782608695652173
2014-02-13,38,10,0.2631578947368421
2014-02-14,22,7,0.3181818181818182
2014-02-15,16,5,0.3125
2014-02-16,23,4,0.17391304347826086
2014-02-17,31,11,0.3548387096774194
2014-02-18,31,13,0.41935483870967744
2014-02-19,36,9,0.25
2014-02-20,27,8,0.2962962962962963
2014-02-21,22,6,0.2727272727272727
2014-02-22,21,10,0.47619047619047616
2014-02-23,35,12,0.34285714285714286
2014-02-24,44,18,0.4090909090909091
2014-02-25,41,8,0.1951219512195122
2014-02-26,28,8,0.2857142857142857
2014-02-27,52,13,0.25
2014-02-28,47,8,0.1702127659574468
2014-03-01,25,5,0.2
2014-03-02,26,13,0.5
2014-03-03,46,16,0.34782608695652173
2014-03-04,46,18,0.391304347826087
2014-03-05,49,19,0.3877551020408163
2014-03-06,49,12,0.24489795918367346
2014-03-07,34,9,0.2647058823529412
2014-03-08,25,10,0.4
2014-03-09,23,9,0.391304347826087
2014-03-10,36,17,0.4722222222222222
2014-03-11,50,21,0.42
2014-03-12,59,23,0.3898305084745763
2014-03-13,41,11,0.2682926829268293
2014-03-14,29,4,0.13793103448275862
2014-03-15,12,7,0.5833333333333334
2014-03-16,28,9,0.32142857142857145
2014-03-17,55,19,0.34545454545454546
2014-03-18,54,21,0.3888888888888889
2014-03-19,50,14,0.28
2014-03-20,34,12,0.35294117647058826
2014-03-21,49,8,0.16326530612244897
2014-03-22,32,9,0.28125
2014-03-23,29,14,0.4827586206896552
2014-03-24,57,15,0.2631578947368421
2014-03-25,46,16,0.34782608695652173
2014-03-26,45,16,0.35555555555555557
2014-03-27,44,15,0.3409090909090909
2014-03-28,45,12,0.26666666666666666
2014-03-29,35,11,0.3142857142857143
2014-03-30,27,10,0.37037037037037035
2014-03-31,46,21,0.45652173913043476
2014-04-01,60,11,0.18333333333333332
2014-04-02,32,11,0.34375
2014-04-03,55,21,0.38181818181818183
2014-04-04,49,9,0.1836734693877551
2014-04-05,29,12,0.41379310344827586
2014-04-06,42,13,0.30952380952380953
2014-04-07,48,14,0.2916666666666667
2014-04-08,36,17,0.4722222222222222
2014-04-09,48,13,0.2708333333333333
2014-04-10,38,20,0.5263157894736842
2014-04-11,44,13,0.29545454545454547
2014-04-12,23,9,0.391304347826087
2014-04-13,20,8,0.4
2014-04-14,40,10,0.25
2014-04-15,38,12,0.3157894736842105
2014-04-16,50,15,0.3
2014-04-17,39,9,0.23076923076923078
2014-04-18,27,5,0.18518518518518517
2014-04-19,25,8,0.32
2014-04-20,28,8,0.2857142857142857
2014-04-21,31,10,0.3225806451612903
2014-04-22,39,11,0.28205128205128205
2014-04-23,42,22,0.5238095238095238
2014-04-24,55,17,0.3090909090909091
2014-04-25,38,6,0.15789473684210525
2014-04-26,25,11,0.44
2014-04-27,39,20,0.5128205128205128
2014-04-28,53,15,0.2830188679245283
2014-04-29,41,13,0.3170731707317073
2014-04-30,47,20,0.425531914893617
2014-05-01,40,14,0.35
2014-05-02,45,10,0.2222222222222222
2014-05-03,31,9,0.2903225806451613
2014-05-04,38,15,0.39473684210526316
2014-05-05,42,14,0.3333333333333333
2014-05-06,61,28,0.45901639344262296
2014-05-07,63,19,0.30158730158730157
2014-05-08,44,13,0.29545454545454547
2014-05-09,40,13,0.325
2014-05-10,34,10,0.29411764705882354
2014-05-11,28,11,0.39285714285714285
2014-05-12,58,16,0.27586206896551724
2014-05-13,42,13,0.30952380952380953
2014-05-14,47,16,0.3404255319148936
2014-05-15,36,11,0.3055555555555556
2014-05-16,31,9,0.2903225806451613
2014-05-17,24,7,0.2916666666666667
2014-05-18,20,11,0.55
2014-05-19,84,28,0.3333333333333333
2014-05-20,92,26,0.2826086956521739
2014-05-21,58,20,0.3448275862068966
2014-05-22,47,24,0.5106382978723404
2014-05-23,52,8,0.15384615384615385
2014-05-24,20,6,0.3
2014-05-25,38,13,0.34210526315789475
2014-05-26,45,13,0.28888888888888886
2014-05-27,40,16,0.4
2014-05-28,60,18,0.3
2014-05-29,52,16,0.3076923076923077
2014-05-30,51,11,0.21568627450980393
2014-05-31,34,7,0.20588235294117646
2014-06-01,32,14,0.4375
2014-06-02,44,19,0.4318181818181818
2014-06-03,43,16,0.37209302325581395
2014-06-04,52,15,0.28846153846153844
2014-06-05,42,18,0.42857142857142855
2014-06-06,54,4,0.07407407407407407
2014-06-07,22,4,0.18181818181818182
2014-06-08,32,12,0.375
2014-06-09,50,19,0.38
2014-06-10,64,26,0.40625
2014-06-11,55,16,0.2909090909090909
2014-06-12,49,15,0.30612244897959184
2014-06-13,52,10,0.19230769230769232
2014-06-14,25,11,0.44
2014-06-15,44,13,0.29545454545454547
2014-06-16,59,16,0.2711864406779661
2014-06-17,56,25,0.44642857142857145
2014-06-18,75,29,0.38666666666666666
2014-06-19,86,24,0.27906976744186046
2014-06-20,60,12,0.2
2014-06-21,32,6,0.1875
2014-06-22,35,8,0.22857142857142856
2014-06-23,55,21,0.38181818181818183
2014-06-24,66,22,0.3333333333333333
2014-06-25,52,18,0.34615384615384615
2014-06-26,43,10,0.23255813953488372
2014-06-27,53,10,0.18867924528301888
2014-06-28,37,7,0.1891891891891892
2014-06-29,26,9,0.34615384615384615
2014-06-30,47,13,0.2765957446808511
2014-07-01,43,12,0.27906976744186046
2014-07-02,61,23,0.3770491803278688
2014-07-03,65,16,0.24615384615384617
2014-07-04,54,6,0.1111111111111111
2014-07-05,29,11,0.3793103448275862
2014-07-06,38,11,0.2894736842105263
2014-07-07,54,21,0.3888888888888889
2014-07-08,53,14,0.2641509433962264
2014-07-09,48,11,0.22916666666666666
2014-07-10,37,15,0.40540540540540543
2014-07-11,52,10,0.19230769230769232
2014-07-12,29,10,0.3448275862068966
2014-07-13,51,9,0.17647058823529413
2014-07-14,40,10,0.25
2014-07-15,58,21,0.3620689655172414
2014-07-16,63,17,0.2698412698412698
2014-07-17,61,19,0.3114754098360656
2014-07-18,50,12,0.24
2014-07-19,35,5,0.14285714285714285
2014-07-20,25,8,0.32
2014-07-21,40,16,0.4
2014-07-22,52,16,0.3076923076923077
2014-07-23,47,12,0.2553191489361702
2014-07-24,50,16,0.32
2014-07-25,41,12,0.2926829268292683
2014-07-26,25,6,0.24
2014-07-27,45,10,0.2222222222222222
2014-07-28,53,15,0.2830188679245283
2014-07-29,66,18,0.2727272727272727
2014-07-30,57,22,0.38596491228070173
2014-07-31,62,17,0.27419354838709675
2014-08-01,47,13,0.2765957446808511
2014-08-02,31,7,0.22580645161290322
2014-08-03,29,10,0.3448275862068966
2014-08-04,58,17,0.29310344827586204
2014-08-05,62,15,0.24193548387096775
2014-08-06,55,14,0.2545454545454545
2014-08-07,49,11,0.22448979591836735
2014-08-08,41,11,0.2682926829268293
2014-08-09,36,14,0.3888888888888889
2014-08-10,32,17,0.53125
2014-08-11,65,26,0.4
2014-08-12,78,19,0.24358974358974358
2014-08-13,43,12,0.27906976744186046
2014-08-14,43,10,0.23255813953488372
2014-08-15,27,6,0.2222222222222222
2014-08-16,19,6,0.3157894736842105
2014-08-17,39,13,0.3333333333333333
2014-08-18,62,25,0.4032258064516129
2014-08-19,80,21,0.2625
2014-08-20,49,20,0.40816326530612246
2014-08-21,61,17,0.2786885245901639
2014-08-22,53,8,0.1509433962264151
2014-08-23,32,8,0.25
2014-08-24,30,10,0.3333333333333333
2014-08-25,50,19,0.38
2014-08-26,67,25,0.373134328358209
2014-08-27,66,23,0.3484848484848485
2014-08-28,66,28,0.42424242424242425
2014-08-29,64,12,0.1875
2014-08-30,30,8,0.26666666666666666
2014-08-31,37,11,0.2972972972972973
2014-09-01,63,11,0.1746031746031746
2014-09-02,54,18,0.3333333333333333
2014-09-03,51,13,0.2549019607843137
2014-09-04,50,10,0.2
2014-09-05,34,3,0.08823529411764706
2014-09-06,19,6,0.3157894736842105
2014-09-07,19,6,0.3157894736842105
2014-09-08,55,14,0.2545454545454545
2014-09-09,55,15,0.2727272727272727
2014-09-10,47,15,0.3191489361702128
2014-09-11,55,18,0.32727272727272727
2014-09-12,43,10,0.23255813953488372
2014-09-13,32,4,0.125
2014-09-14,33,11,0.3333333333333333
2014-09-15,58,14,0.2413793103448276
2014-09-16,52,13,0.25
2014-09-17,40,14,0.35
2014-09-18,37,16,0.43243243243243246
2014-09-19,41,8,0.1951219512195122
2014-09-20,22,3,0.13636363636363635
2014-09-21,30,5,0.16666666666666666
2014-09-22,39,13,0.3333333333333333
2014-09-23,47,12,0.2553191489361702
2014-09-24,49,16,0.32653061224489793
2014-09-25,45,16,0.35555555555555557
2014-09-26,40,7,0.175
2014-09-27,16,8,0.5
2014-09-28,28,6,0.21428571428571427
2014-09-29,46,17,0.3695652173913043
2014-09-30,61,20,0.32786885245901637
2014-10-01,55,23,0.41818181818181815
2014-10-02,48,10,0.20833333333333334
2014-10-03,43,2,0.046511627906976744
2014-10-04,21,4,0.19047619047619047
2014-10-05,26,8,0.3076923076923077
2014-10-06,46,9,0.1956521739130435
2014-10-07,33,8,0.24242424242424243
2014-10-08,38,16,0.42105263157894735
2014-10-09,53,10,0.18867924528301888
2014-10-10,40,7,0.175
2014-10-11,25,4,0.16
2014-10-12,24,10,0.4166666666666667
2014-10-13,46,15,0.32608695652173914
2014-10-14,48,13,0.2708333333333333
2014-10-15,55,16,0.2909090909090909
2014-10-16,46,12,0.2608695652173913
2014-10-17,53,14,0.2641509433962264
2014-10-18,37,10,0.2702702702702703
2014-10-19,29,10,0.3448275862068966
2014-10-20,47,15,0.3191489361702128
2014-10-21,55,14,0.2545454545454545
2014-10-22,44,13,0.29545454545454547
2014-10-23,39,15,0.38461538461538464
2014-10-24,46,9,0.1956521739130435
2014-10-25,30,8,0.26666666666666666
2014-10-26,31,14,0.45161290322580644
2014-10-27,39,15,0.38461538461538464
2014-10-28,46,18,0.391304347826087
2014-10-29,57,18,0.3157894736842105
2014-10-30,57,17,0.2982456140350877
2014-10-31,51,9,0.17647058823529413
2014-11-01,33,7,0.21212121212121213
2014-11-02,26,9,0.34615384615384615
2014-11-03,44,15,0.3409090909090909
2014-11-04,61,18,0.29508196721311475
2014-11-05,65,17,0.26153846153846155
2014-11-06,51,15,0.29411764705882354
2014-11-07,40,9,0.225
2014-11-08,21,7,0.3333333333333333
2014-11-09,29,11,0.3793103448275862
2014-11-10,61,17,0.2786885245901639
2014-11-11,38,15,0.39473684210526316
2014-11-12,55,21,0.38181818181818183
2014-11-13,45,11,0.24444444444444444
2014-11-14,32,11,0.34375
2014-11-15,25,7,0.28
2014-11-16,22,9,0.4090909090909091
2014-11-17,46,15,0.32608695652173914
2014-11-18,43,16,0.37209302325581395
2014-11-19,36,12,0.3333333333333333
2014-11-20,38,14,0.3684210526315789
2014-11-21,30,10,0.3333333333333333
2014-11-22,36,9,0.25
2014-11-23,37,15,0.40540540540540543
2014-11-24,61,18,0.29508196721311475
2014-11-25,45,20,0.4444444444444444
2014-11-26,59,23,0.3898305084745763
2014-11-27,69,18,0.2608695652173913
2014-11-28,42,17,0.40476190476190477
2014-11-29,38,18,0.47368421052631576
2014-11-30,39,17,0.4358974358974359
2014-12-01,52,20,0.38461538461538464
2014-12-02,58,17,0.29310344827586204
2014-12-03,63,16,0.25396825396825395
2014-12-04,55,13,0.23636363636363636
2014-12-05,39,13,0.3333333333333333
2014-12-06,37,14,0.3783783783783784
2014-12-07,44,16,0.36363636363636365
2014-12-08,45,16,0.35555555555555557
2014-12-09,53,17,0.32075471698113206
2014-12-10,60,18,0.3
2014-12-11,42,9,0.21428571428571427
2014-12-12,31,5,0.16129032258064516
2014-12-13,23,9,0.391304347826087
2014-12-14,44,15,0.3409090909090909
2014-12-15,75,27,0.36
2014-12-16,72,24,0.3333333333333333
2014-12-17,67,25,0.373134328358209
2014-12-18,65,21,0.3230769230769231
2014-12-19,48,8,0.16666666666666666
2014-12-20,28,9,0.32142857142857145
2014-12-21,32,16,0.5
2014-12-22,67,18,0.26865671641791045
2014-12-23,52,12,0.23076923076923078
2014-12-24,33,12,0.36363636363636365
2014-12-25,36,11,0.3055555555555556
2014-12-26,47,10,0.2127659574468085
2014-12-27,36,7,0.19444444444444445
2014-12-28,36,15,0.4166666666666667
2014-12-29,45,15,0.3333333333333333
2014-12-30,45,11,0.24444444444444444
2014-12-31,31,6,0.1935483870967742
2015-01-01,35,13,0.37142857142857144
2015-01-02,56,13,0.23214285714285715
2015-01-03,38,16,0.42105263157894735
2015-01-04,51,17,0.3333333333333333
2015-01-05,53,18,0.33962264150943394
2015-01-06,47,12,0.2553191489361702
2015-01-07,55,16,0.2909090909090909
2015-01-08,61,14,0.22950819672131148
2015-01-09,49,10,0.20408163265306123
2015-01-10,31,12,0.3870967741935484
2015-01-11,35,15,0.42857142857142855
2015-01-12,64,15,0.234375
2015-01-13,65,25,0.38461538461538464
2015-01-14,73,14,0.1917808219178082
2015-01-15,44,11,0.25
2015-01-16,42,16,0.38095238095238093
2015-01-17,45,17,0.37777777777777777
2015-01-18,38,14,0.3684210526315789
2015-01-19,54,16,0.2962962962962963
2015-01-20,56,15,0.26785714285714285
2015-01-21,46,12,0.2608695652173913
2015-01-22,38,17,0.4473684210526316
2015-01-23,44,9,0.20454545454545456
2015-01-24,34,6,0.17647058823529413
2015-01-25,43,16,0.37209302325581395
2015-01-26,58,14,0.2413793103448276
2015-01-27,48,13,0.2708333333333333
2015-01-28,45,16,0.35555555555555557
2015-01-29,64,18,0.28125
2015-01-30,61,11,0.18032786885245902
2015-01-31,32,11,0.34375
2015-02-01,53,22,0.41509433962264153
2015-02-02,58,18,0.3103448275862069
2015-02-03,54,14,0.25925925925925924
2015-02-04,45,19,0.4222222222222222
2015-02-05,45,15,0.3333333333333333
2015-02-06,34,9,0.2647058823529412
2015-02-07,31,10,0.3225806451612903
2015-02-08,44,14,0.3181818181818182
2015-02-09,47,15,0.3191489361702128
2015-02-10,42,13,0.30952380952380953
2015-02-11,51,20,0.39215686274509803
2015-02-12,48,17,0.3541666666666667
2015-02-13,37,9,0.24324324324324326
2015-02-14,22,9,0.4090909090909091
2015-02-15,33,13,0.3939393939393939
2015-02-16,43,16,0.37209302325581395
2015-02-17,72,24,0.3333333333333333
2015-02-18,62,15,0.24193548387096775
2015-02-19,49,16,0.32653061224489793
2015-02-20,63,12,0.19047619047619047
2015-02-21,64,18,0.28125
2015-02-22,61,13,0.21311475409836064
2015-02-23,62,13,0.20967741935483872
2015-02-24,59,12,0.2033898305084746
2015-02-25,49,13,0.2653061224489796
2015-02-26,45,10,0.2222222222222222
2015-02-27,39,6,0.15384615384615385
2015-02-28,16,5,0.3125
2015-03-01,36,10,0.2777777777777778
2015-03-02,52,16,0.3076923076923077
2015-03-03,52,18,0.34615384615384615
2015-03-04,56,15,0.26785714285714285
2015-03-05,73,21,0.2876712328767123
2015-03-06,60,11,0.18333333333333332
2015-03-07,31,5,0.16129032258064516
2015-03-08,44,19,0.4318181818181818
2015-03-09,80,26,0.325
2015-03-10,66,20,0.30303030303030304
2015-03-11,60,17,0.2833333333333333
2015-03-12,47,13,0.2765957446808511
2015-03-13,47,14,0.2978723404255319
2015-03-14,40,13,0.325
2015-03-15,46,19,0.41304347826086957
2015-03-16,85,24,0.2823529411764706
2015-03-17,60,21,0.35
2015-03-18,68,17,0.25
2015-03-19,52,19,0.36538461538461536
2015-03-20,59,12,0.2033898305084746
2015-03-21,47,11,0.23404255319148937
2015-03-22,45,14,0.3111111111111111
2015-03-23,65,22,0.3384615384615385
2015-03-24,60,15,0.25
2015-03-25,60,23,0.38333333333333336
2015-03-26,62,22,0.3548387096774194
2015-03-27,53,16,0.3018867924528302
2015-03-28,41,12,0.2926829268292683
2015-03-29,30,15,0.5
2015-03-30,45,16,0.35555555555555557
2015-03-31,40,14,0.35
2015-04-01,66,21,0.3181818181818182
2015-04-02,62,18,0.2903225806451613
2015-04-03,42,12,0.2857142857142857
2015-04-04,33,12,0.36363636363636365
2015-04-05,30,14,0.4666666666666667
2015-04-06,51,18,0.35294117647058826
2015-04-07,44,12,0.2727272727272727
2015-04-08,53,14,0.2641509433962264
2015-04-09,50,19,0.38
2015-04-10,61,10,0.16393442622950818
2015-04-11,42,8,0.19047619047619047
2015-04-12,39,13,0.3333333333333333
2015-04-13,59,21,0.3559322033898305
2015-04-14,50,23,0.46
2015-04-15,72,19,0.2638888888888889
2015-04-16,53,13,0.24528301886792453
2015-04-17,43,12,0.27906976744186046
2015-04-18,37,12,0.32432432432432434
2015-04-19,38,12,0.3157894736842105
2015-04-20,53,17,0.32075471698113206
2015-04-21,74,23,0.3108108108108108
2015-04-22,65,21,0.3230769230769231
2015-04-23,63,21,0.3333333333333333
2015-04-24,58,13,0.22413793103448276
2015-04-25,58,13,0.22413793103448276
2015-04-26,40,19,0.475
2015-04-27,77,30,0.38961038961038963
2015-04-28,66,23,0.3484848484848485
2015-04-29,67,23,0.34328358208955223
2015-04-30,57,23,0.40350877192982454
2015-05-01,51,15,0.29411764705882354
2015-05-02,38,8,0.21052631578947367
2015-05-03,34,9,0.2647058823529412
2015-05-04,52,18,0.34615384615384615
2015-05-05,52,16,0.3076923076923077
2015-05-06,107,24,0.22429906542056074
2015-05-07,57,17,0.2982456140350877
2015-05-08,59,11,0.1864406779661017
2015-05-09,30,6,0.2
2015-05-10,41,16,0.3902439024390244
2015-05-11,62,24,0.3870967741935484
2015-05-12,88,24,0.2727272727272727
2015-05-13,79,25,0.31645569620253167
2015-05-14,68,22,0.3235294117647059
2015-05-15,66,11,0.16666666666666666
2015-05-16,52,25,0.4807692307692308
2015-05-17,67,25,0.373134328358209
2015-05-18,115,40,0.34782608695652173
2015-05-19,102,29,0.28431372549019607
2015-05-20,87,25,0.28735632183908044
2015-05-21,70,19,0.2714285714285714
2015-05-22,74,22,0.2972972972972973
2015-05-23,57,16,0.2807017543859649
2015-05-24,57,21,0.3684210526315789
2015-05-25,70,22,0.3142857142857143
2015-05-26,66,18,0.2727272727272727
2015-05-27,65,27,0.4153846153846154
2015-05-28,82,31,0.3780487804878049
2015-05-29,69,13,0.18840579710144928
2015-05-30,32,11,0.34375
2015-05-31,44,20,0.45454545454545453
2015-06-01,99,26,0.26262626262626265
2015-06-02,70,23,0.32857142857142857
2015-06-03,60,19,0.31666666666666665
2015-06-04,57,20,0.3508771929824561
2015-06-05,81,19,0.2345679012345679
2015-06-06,54,12,0.2222222222222222
2015-06-07,64,23,0.359375
2015-06-08,100,26,0.26
2015-06-09,76,29,0.3815789473684211
2015-06-10,91,28,0.3076923076923077
2015-06-11,73,15,0.2054794520547945
2015-06-12,67,13,0.19402985074626866
2015-06-13,53,17,0.32075471698113206
2015-06-14,64,26,0.40625
2015-06-15,97,26,0.26804123711340205
2015-06-16,75,27,0.36
2015-06-17,82,33,0.4024390243902439
2015-06-18,82,31,0.3780487804878049
2015-06-19,88,23,0.26136363636363635
2015-06-20,62,24,0.3870967741935484
2015-06-21,77,27,0.35064935064935066
2015-06-22,85,34,0.4
2015-06-23,96,37,0.3854166666666667
2015-06-24,97,33,0.3402061855670103
2015-06-25,97,32,0.32989690721649484
2015-06-26,81,27,0.3333333333333333
2015-06-27,57,22,0.38596491228070173
2015-06-28,56,29,0.5178571428571429
2015-06-29,90,35,0.3888888888888889
2015-06-30,79,25,0.31645569620253167
2015-07-01,68,23,0.3382352941176471
2015-07-02,63,21,0.3333333333333333
2015-07-03,65,16,0.24615384615384617
2015-07-04,45,19,0.4222222222222222
2015-07-05,56,20,0.35714285714285715
2015-07-06,78,21,0.2692307692307692
